Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
164,2,119,3,0.11700951303221102,19,25,17,39,0.58,0.42,0.5277777777777778,0.390625,0.609375,0.4318181818181818
165,2,156,21,0.24432991326358883,36,14,19,31,0.67,0.33,0.6545454545454545,0.3111111111111111,0.6888888888888889,0.72
166,2,43,15,0.018007765114778806,45,0,3,52,0.97,0.03,0.9375,0.0,1.0,1.0
167,2,143,2,0.21050512607249505,35,18,16,31,0.66,0.34,0.6862745098039216,0.3673469387755102,0.6326530612244898,0.660377358490566
168,2,172,6,0.18842187480743466,30,18,8,44,0.74,0.26,0.7894736842105263,0.2903225806451613,0.7096774193548387,0.625
169,2,137,14,0.20100762460054405,35,17,11,37,0.72,0.28,0.7608695652173914,0.3148148148148148,0.6851851851851852,0.6730769230769231
170,2,128,21,0.026645693750890542,40,0,4,56,0.96,0.04,0.9090909090909091,0.0,1.0,1.0
171,2,185,1,0.23730097289360408,39,30,13,18,0.57,0.43,0.75,0.625,0.375,0.5652173913043478
172,2,66,18,0.06436502751892784,45,5,8,42,0.87,0.13,0.8490566037735849,0.10638297872340426,0.8936170212765957,0.9
173,2,194,25,0.17973881969025113,39,10,11,40,0.79,0.21,0.78,0.2,0.8,0.7959183673469388
174,2,101,15,0.23872122747935592,34,17,14,35,0.69,0.31,0.7083333333333334,0.3269230769230769,0.6730769230769231,0.6666666666666666
175,2,138,20,0.2419775044330189,37,14,18,31,0.68,0.32,0.6727272727272727,0.3111111111111111,0.6888888888888889,0.7254901960784313
176,2,120,9,0.23398279473108202,32,12,16,40,0.72,0.28,0.6666666666666666,0.23076923076923078,0.7692307692307693,0.7272727272727273
177,2,36,20,0.03933190169404874,32,2,2,64,0.96,0.04,0.9411764705882353,0.030303030303030304,0.9696969696969697,0.9411764705882353
