TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
1,inf,1000,60,0.675423732343,0.03190990715183331
2,inf,1000,60,0.674158347563,0.032004008997761624
3,inf,1000,60,0.677084752737,0.031217091097724817
4,inf,1000,60,0.674797734457,0.03202895927432106
5,inf,1000,60,0.676043521469,0.031474082927061706
6,inf,1000,60,0.672678507815,0.03270420606829
7,inf,1000,60,0.672795544338,0.03285179408816665
8,inf,1000,60,0.673490141935,0.03431556950276238
9,inf,1000,60,0.674069759348,0.03399127018965064
10,inf,1000,60,0.674547435623,0.032722285038653716
11,inf,1000,60,0.674224291954,0.03676753745120531
12,inf,1000,60,0.673932349573,0.032072953021324124
13,inf,1000,60,0.674910535015,0.03216818619325008
14,inf,1000,60,0.674925778633,0.0319800030082837
15,inf,1000,60,0.674378672551,0.035220299882715175
16,inf,1000,60,0.675654460351,0.03194976860770341
17,inf,1000,60,0.672467404006,0.03298683497828506
18,inf,1000,60,0.675215035188,0.03266266996307802
19,inf,1000,60,0.675331661003,0.03020710831401248
20,inf,1000,60,0.673892023657,0.03366814534803729
21,inf,1000,60,0.67178288938,0.03194120417058406
22,inf,1000,60,0.675566525541,0.03167583280952097
23,inf,1000,60,0.672963407895,0.03239528880494299
24,inf,1000,60,0.675048393875,0.03353092115341796
0,inf,1000,70,0.700484897833,0.029662766030198587
1,inf,1000,70,0.695861468724,0.031765708387156324
2,inf,1000,70,0.696200238326,0.0313472861349424
3,inf,1000,70,0.698942373791,0.030643809409075514
4,inf,1000,70,0.699650170638,0.030555221643820088
5,inf,1000,70,0.697617793771,0.031058652212937476
6,inf,1000,70,0.697437210615,0.029232120179521637
7,inf,1000,70,0.695473262432,0.0298392848199206
8,inf,1000,70,0.697405546318,0.03100517656065453
9,inf,1000,70,0.695438740949,0.029320306824224728
10,inf,1000,70,0.696411628915,0.02870763761922413
11,inf,1000,70,0.698440512121,0.03050416037480755
12,inf,1000,70,0.696646220559,0.030081574250586864
13,inf,1000,70,0.695849150144,0.032045463739729656
14,inf,1000,70,0.698311018699,0.031681943192874214
15,inf,1000,70,0.698286610866,0.029945867691389676
16,inf,1000,70,0.696941874206,0.03212983404347072
17,inf,1000,70,0.696731693763,0.03128628919409867
18,inf,1000,70,0.699077338617,0.030509742913360786
19,inf,1000,70,0.694616608391,0.030928098068707797
20,inf,1000,70,0.694924863728,0.03116103011916728
21,inf,1000,70,0.698667266774,0.03027346735292399
22,inf,1000,70,0.699601236587,0.031093732161759702
23,inf,1000,70,0.695492219731,0.03139816813999072
24,inf,1000,70,0.697931360963,0.02812029861665771
0,inf,1000,80,0.715413653552,0.02833755027543534
1,inf,1000,80,0.714921228591,0.02853842518693908
2,inf,1000,80,0.716823244192,0.028280048352391562
3,inf,1000,80,0.716302010377,0.029378872124965965
4,inf,1000,80,0.715408668517,0.02876944674135817
5,inf,1000,80,0.716445382696,0.028847529547293832
6,inf,1000,80,0.714487590237,0.028712597011779497
7,inf,1000,80,0.71935254947,0.02853705064570551
8,inf,1000,80,0.715780470612,0.028161457251102927
9,inf,1000,80,0.716115397853,0.027557302337586433
10,inf,1000,80,0.714888794625,0.028529295268670655
11,inf,1000,80,0.715545459847,0.028958525753746533
12,inf,1000,80,0.716284285654,0.02809598997616235
13,inf,1000,80,0.714808503733,0.028648720193806897
14,inf,1000,80,0.717168924743,0.028130473739401814
15,inf,1000,80,0.718730185821,0.02727036548446261
16,inf,1000,80,0.710775410644,0.029461527934883564
17,inf,1000,80,0.71643489072,0.028484539883700487
18,inf,1000,80,0.718532401455,0.02926196821897268
19,inf,1000,80,0.71733176423,0.029781262517806988
20,inf,1000,80,0.715880863477,0.02890773807058543
21,inf,1000,80,0.715505354094,0.02801134018036011
22,inf,1000,80,0.716291842238,0.028220462074668214
23,inf,1000,80,0.715236597353,0.02939425154982779
24,inf,1000,80,0.714495669753,0.02766179480361291
0,inf,1000,90,0.72935945455,0.026754851824827276
1,inf,1000,90,0.731136326075,0.027107943015858227
2,inf,1000,90,0.728471783998,0.028312223500845113
3,inf,1000,90,0.728461506603,0.027076214251579682
4,inf,1000,90,0.731736832743,0.027144897106535084
5,inf,1000,90,0.731772241487,0.0262702848319527
6,inf,1000,90,0.731690945765,0.025970016463040816
7,inf,1000,90,0.729924019145,0.027941030608587904
8,inf,1000,90,0.730035798334,0.02810734945890782
9,inf,1000,90,0.730434295337,0.02757420990250912
10,inf,1000,90,0.730770917431,0.027755509357724736
11,inf,1000,90,0.730555143067,0.02694266540713833
12,inf,1000,90,0.733125095952,0.02530718359747541
13,inf,1000,90,0.731315303203,0.026937667482066018
14,inf,1000,90,0.732005792127,0.026451714846085994
15,inf,1000,90,0.729116684484,0.02674088239413404
16,inf,1000,90,0.729608362189,0.027231224024648157
17,inf,1000,90,0.731806173389,0.026085749527987537
18,inf,1000,90,0.729180411949,0.027929149690755228
19,inf,1000,90,0.729431704191,0.026265321104450814
20,inf,1000,90,0.728301810622,0.028030067376793474
21,inf,1000,90,0.731967283839,0.02732465332941661
22,inf,1000,90,0.730611100769,0.02523154823576188
23,inf,1000,90,0.73346231333,0.027411910885755782
24,inf,1000,90,0.732085482965,0.025785166969093394
0,inf,1000,100,0.744532749213,0.025539706137265875
1,inf,1000,100,0.740639261949,0.02677175866080896
2,inf,1000,100,0.744515647284,0.025477012725936308
3,inf,1000,100,0.744461713328,0.025337712292226217
4,inf,1000,100,0.743989904834,0.025880848239538793
5,inf,1000,100,0.744705238778,0.025818422822875792
6,inf,1000,100,0.742030325613,0.02564203195427041
7,inf,1000,100,0.742901397902,0.026484906496092975
8,inf,1000,100,0.743996950242,0.025922973659109904
9,inf,1000,100,0.741734345007,0.02665151414252299
10,inf,1000,100,0.745235326409,0.024403257426384294
11,inf,1000,100,0.742640760259,0.02571539944617647
12,inf,1000,100,0.741821344338,0.025931682819421535
13,inf,1000,100,0.745979113418,0.02509452360227616
14,inf,1000,100,0.745040394018,0.02556189746144904
15,inf,1000,100,0.744189989274,0.026593572831799868
16,inf,1000,100,0.744857694944,0.02560064809275169
17,inf,1000,100,0.743644782856,0.02679781317405687
18,inf,1000,100,0.743834365095,0.02499520241917531
19,inf,1000,100,0.743307847736,0.025563614548245368
20,inf,1000,100,0.743351890894,0.02609675809738833
21,inf,1000,100,0.745885637258,0.02577281847583303
22,inf,1000,100,0.742936920379,0.026881572233304594
23,inf,1000,100,0.746467709318,0.025220815222330047
24,inf,1000,100,0.744015989562,0.02571024133504683
