TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
24,inf,5000,9,0.222771221845,0.035632706871114285
0,inf,5000,10,0.247079611731,0.037753654732980306
1,inf,5000,10,0.246455858881,0.03680925930748408
2,inf,5000,10,0.247302462365,0.03747893798898647
3,inf,5000,10,0.245782729945,0.03750684655017068
4,inf,5000,10,0.247764127096,0.037053585721549764
5,inf,5000,10,0.247355722271,0.037509718992296916
6,inf,5000,10,0.246853001148,0.037872659700147825
7,inf,5000,10,0.24697441144,0.03747903955985811
8,inf,5000,10,0.248332863519,0.03702482762782095
9,inf,5000,10,0.24712102836,0.03707831716225325
10,inf,5000,10,0.247436263963,0.03730542609441351
11,inf,5000,10,0.246098399754,0.038866581269621184
12,inf,5000,10,0.247619322021,0.03740880753384867
13,inf,5000,10,0.248424382471,0.03741694622454012
14,inf,5000,10,0.246886351647,0.03788419653834427
15,inf,5000,10,0.247699331205,0.03683787853418575
16,inf,5000,10,0.24637042708,0.03740675523377422
17,inf,5000,10,0.247960484444,0.03687460011603306
18,inf,5000,10,0.246722695393,0.0374400418431224
19,inf,5000,10,0.247142631059,0.03662804046231826
20,inf,5000,10,0.247134997589,0.03782177463010211
21,inf,5000,10,0.247283196889,0.03765497246987841
22,inf,5000,10,0.247752213574,0.03800270872894359
23,inf,5000,10,0.247576116267,0.03823320306597923
24,inf,5000,10,0.247988949806,0.036925895511654455
0,inf,5000,20,0.421173678091,0.04057693024001087
1,inf,5000,20,0.418384632122,0.041916338513890455
2,inf,5000,20,0.421372689598,0.041764724126631375
3,inf,5000,20,0.419892895656,0.04140997297139172
4,inf,5000,20,0.420494657295,0.041330973212333776
5,inf,5000,20,0.419250552755,0.04144475719027025
6,inf,5000,20,0.420577953625,0.04242631327131411
7,inf,5000,20,0.419731625125,0.041495256029403765
8,inf,5000,20,0.420197292917,0.04132737323425496
9,inf,5000,20,0.421108545311,0.040929114230614724
10,inf,5000,20,0.419931494642,0.04124785062850074
11,inf,5000,20,0.417687725064,0.041477898719006534
12,inf,5000,20,0.41936742208,0.04065190904641663
13,inf,5000,20,0.420851971416,0.04197585281086205
14,inf,5000,20,0.420441393149,0.04208830006532248
15,inf,5000,20,0.421330701532,0.04168183779503461
16,inf,5000,20,0.420614655413,0.041206460326610246
17,inf,5000,20,0.421135853336,0.04103918499384681
18,inf,5000,20,0.419399305683,0.04157720442928424
19,inf,5000,20,0.419952803354,0.040897458130820796
20,inf,5000,20,0.419394784113,0.04189148693774216
21,inf,5000,20,0.419226029105,0.04130002207611337
22,inf,5000,20,0.419955814361,0.041807386835594255
23,inf,5000,20,0.420251936612,0.04174398615275794
24,inf,5000,20,0.419481280041,0.04076093540961628
0,inf,5000,30,0.512771512903,0.03867751858248273
1,inf,5000,30,0.513270455786,0.03876426775877365
2,inf,5000,30,0.512678306831,0.03933006803255951
3,inf,5000,30,0.513412321404,0.03829405846195276
4,inf,5000,30,0.51187465763,0.03913778570704878
5,inf,5000,30,0.510592384418,0.03997451068569521
6,inf,5000,30,0.512308798857,0.03850143805558012
7,inf,5000,30,0.513607904416,0.03846025009833895
8,inf,5000,30,0.511292071775,0.03920527861872017
9,inf,5000,30,0.51107309565,0.03929933538556454
10,inf,5000,30,0.512087151326,0.03843871623905742
11,inf,5000,30,0.512324847863,0.03905293989251245
12,inf,5000,30,0.513757087703,0.0378146434820414
13,inf,5000,30,0.512837347016,0.03813186853221412
14,inf,5000,30,0.512518500247,0.03863383088973179
15,inf,5000,30,0.513405897386,0.03902767854473112
16,inf,5000,30,0.511761257823,0.038844427176591326
17,inf,5000,30,0.512225218281,0.0392644034674107
18,inf,5000,30,0.511541695687,0.0390537772430125
19,inf,5000,30,0.511502566945,0.039460612827975826
20,inf,5000,30,0.513147478048,0.03907716803936609
21,inf,5000,30,0.513061766685,0.03915033991722135
22,inf,5000,30,0.512585583427,0.03924098676442948
23,inf,5000,30,0.512577148646,0.03880084388074407
