Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
1,2,5000,100,0.301,21,18,23,38,0.59,0.41,0.4772727272727273,0.32142857142857145,0.6785714285714286,0.5384615384615384
2,2,5000,100,0.301,29,20,28,23,0.52,0.48,0.5087719298245614,0.46511627906976744,0.5348837209302325,0.5918367346938775
3,2,5000,100,0.301,23,13,26,38,0.61,0.39,0.46938775510204084,0.2549019607843137,0.7450980392156863,0.6388888888888888
4,2,5000,100,0.301,29,27,19,25,0.54,0.46,0.6041666666666666,0.5192307692307693,0.4807692307692308,0.5178571428571429
5,2,5000,100,0.301,14,16,37,33,0.47,0.53,0.27450980392156865,0.32653061224489793,0.673469387755102,0.4666666666666667
6,2,5000,100,0.301,26,23,24,27,0.53,0.47,0.52,0.46,0.54,0.5306122448979592
7,2,5000,100,0.301,28,29,19,24,0.52,0.48,0.5957446808510638,0.5471698113207547,0.4528301886792453,0.49122807017543857
8,2,5000,100,0.301,27,11,34,28,0.55,0.45,0.4426229508196721,0.28205128205128205,0.717948717948718,0.7105263157894737
9,2,5000,100,0.301,29,18,22,31,0.6,0.4,0.5686274509803921,0.3673469387755102,0.6326530612244898,0.6170212765957447
10,2,5000,100,0.301,36,20,22,22,0.58,0.42,0.6206896551724138,0.47619047619047616,0.5238095238095238,0.6428571428571429
11,2,5000,100,0.301,31,27,22,20,0.51,0.49,0.5849056603773585,0.574468085106383,0.425531914893617,0.5344827586206896
12,2,5000,100,0.301,47,23,13,17,0.64,0.36,0.7833333333333333,0.575,0.425,0.6714285714285714
13,2,5000,100,0.301,23,10,28,39,0.62,0.38,0.45098039215686275,0.20408163265306123,0.7959183673469388,0.696969696969697
14,2,5000,100,0.301,20,30,17,33,0.53,0.47,0.5405405405405406,0.47619047619047616,0.5238095238095238,0.4
0,2,5000,100,0.401,24,18,26,32,0.56,0.44,0.48,0.36,0.64,0.5714285714285714
1,2,5000,100,0.401,18,23,26,33,0.51,0.49,0.4090909090909091,0.4107142857142857,0.5892857142857143,0.43902439024390244
2,2,5000,100,0.401,20,14,25,41,0.61,0.39,0.4444444444444444,0.2545454545454545,0.7454545454545455,0.5882352941176471
