TrialNumber,Metric,NormalizationMetric,K,N,Mean,StandardDeviation
4,1,inf,50,90,0.757129559575,0.03599143428834634
5,1,1,50,90,0.756427613521,0.0349646445387298
5,1,2,50,90,0.759970149336,0.03232436533500789
5,1,inf,50,90,0.767038454267,0.03434736455936465
6,1,1,50,90,0.757719962838,0.031428027298221195
6,1,2,50,90,0.762412873588,0.031236018275117138
6,1,inf,50,90,0.771039276896,0.027842424294281805
7,1,1,50,90,0.771530628163,0.03632094882668502
7,1,2,50,90,0.771520820685,0.02708500901797602
7,1,inf,50,90,0.762579301961,0.034231277691849776
8,1,1,50,90,0.765485965538,0.030437195750604693
8,1,2,50,90,0.762647576753,0.028386594237649304
8,1,inf,50,90,0.756185565494,0.03282591767040017
9,1,1,50,90,0.754089116308,0.02897287771192525
9,1,2,50,90,0.769460563651,0.025680144784600328
9,1,inf,50,90,0.751443789012,0.028184509676198618
0,1,1,500,90,0.692108002324,0.022764122117065
0,1,2,500,90,0.691707276899,0.02236791910461495
0,1,inf,500,90,0.693025741449,0.02315943327140428
1,1,1,500,90,0.692833201203,0.023455708767675772
1,1,2,500,90,0.694730268024,0.022637678201969963
1,1,inf,500,90,0.692698171261,0.024253180748901045
2,1,1,500,90,0.692149119587,0.021159778909002565
2,1,2,500,90,0.692405945084,0.02368512671808018
2,1,inf,500,90,0.691638038862,0.022807896189570034
3,1,1,500,90,0.692728153826,0.023490120770194304
3,1,2,500,90,0.693501886274,0.02247579572147485
3,1,inf,500,90,0.693076725392,0.02231479298912475
4,1,1,500,90,0.690089038725,0.023213733801518265
4,1,2,500,90,0.692208269392,0.023111767683337312
4,1,inf,500,90,0.692566157739,0.02351892686780905
5,1,1,500,90,0.691469786397,0.023892598587236243
5,1,2,500,90,0.693385966127,0.024059621709965333
5,1,inf,500,90,0.694725357797,0.022456790516066263
6,1,1,500,90,0.693568547523,0.0231704900090142
6,1,2,500,90,0.690676246462,0.02487337097976856
6,1,inf,500,90,0.692232041963,0.023939514434438678
7,1,1,500,90,0.694156516723,0.02096790114572526
7,1,2,500,90,0.691773406067,0.02361526332326849
7,1,inf,500,90,0.691020799839,0.023213704004254813
8,1,1,500,90,0.693464679624,0.024127838334681136
8,1,2,500,90,0.693663323845,0.02056271850842217
8,1,inf,500,90,0.694029005666,0.022048849533540475
9,1,1,500,90,0.693177003375,0.022412848720838412
9,1,2,500,90,0.693185798432,0.02324771143570548
9,1,inf,500,90,0.693356835751,0.025438512715287395
0,1,1,5,100,0.860868971663,0.03947737185304042
0,1,2,5,100,0.867423574864,0.032201433746629156
0,1,inf,5,100,0.8628210894,0.023822705042773562
1,1,1,5,100,0.812268879524,0.0507104094312435
1,1,2,5,100,0.926503599534,0.027417500305730987
1,1,inf,5,100,0.888867189684,0.007913640622501491
2,1,1,5,100,0.905628099546,0.029056917850558018
2,1,2,5,100,0.881078580729,0.05382934132984017
2,1,inf,5,100,0.894244625419,0.029136695886687523
3,1,1,5,100,0.942806626002,0.010545345881238549
3,1,2,5,100,0.857306375523,0.016096428663684614
3,1,inf,5,100,0.919817535157,0.034106385286097086
4,1,1,5,100,0.885900043153,0.01894160133266443
4,1,2,5,100,0.847936120361,0.055098191419839015
4,1,inf,5,100,0.866207691228,0.05487798896232331
5,1,1,5,100,0.899092617951,0.0574363291093495
5,1,2,5,100,0.888891538202,0.017077182061060518
5,1,inf,5,100,0.883456116869,0.024873211139954707
6,1,1,5,100,0.907303916981,0.025497682120997026
6,1,2,5,100,0.917773521479,0.04908622915992515
6,1,inf,5,100,0.910023671248,0.020138458992912184
7,1,1,5,100,0.906583210964,0.022531477936363054
7,1,2,5,100,0.888377114822,0.05710022128740395
7,1,inf,5,100,0.90234170712,0.03438121342853337
8,1,1,5,100,0.875419338112,0.041699133916200885
8,1,2,5,100,0.879212565235,0.04435500314680669
8,1,inf,5,100,0.924226460693,0.022720686166237417
9,1,1,5,100,0.859882671877,0.03899846143627622
9,1,2,5,100,0.883529072352,0.05231841936412225
9,1,inf,5,100,0.846192107302,0.059841111376450914
0,1,1,50,100,0.778270407698,0.027093881414671728
0,1,2,50,100,0.769001831925,0.032510307020747184
0,1,inf,50,100,0.764736464992,0.027117499696921787
1,1,1,50,100,0.778255569223,0.028370113371590767
1,1,2,50,100,0.768917195438,0.027467510285669086
1,1,inf,50,100,0.778213111925,0.033289828821504434
2,1,1,50,100,0.767822903556,0.028749233635900345
2,1,2,50,100,0.781978834539,0.02389406949682829
2,1,inf,50,100,0.778692634466,0.027621117178797606
3,1,1,50,100,0.778586236204,0.0266993662495853
3,1,2,50,100,0.770830662893,0.034821881026771175
3,1,inf,50,100,0.778141677511,0.030485182479651058
4,1,1,50,100,0.779960725991,0.03756239124407272
4,1,2,50,100,0.776165159205,0.02781092981238373
4,1,inf,50,100,0.774332808,0.028440137254464603
5,1,1,50,100,0.768506701309,0.02860255695868704
5,1,2,50,100,0.788258355615,0.026630973847378208
5,1,inf,50,100,0.770269739622,0.04066379411267714
6,1,1,50,100,0.778337693462,0.02867185901521488
6,1,2,50,100,0.777583690714,0.02949282077319055
6,1,inf,50,100,0.774122252222,0.03077862271117033
7,1,1,50,100,0.771690204481,0.03008489952212442
7,1,2,50,100,0.771390461697,0.028263011627715367
7,1,inf,50,100,0.784852911682,0.021365225055840275
8,1,1,50,100,0.779688739497,0.030549893466979415
8,1,2,50,100,0.773196962615,0.035276414785414344
8,1,inf,50,100,0.779093202732,0.021592139074982683
9,1,1,50,100,0.777878699311,0.030402343261081478
9,1,2,50,100,0.772248262787,0.02985147968534939
9,1,inf,50,100,0.775297014523,0.030767344176967224
0,1,1,500,100,0.706791252759,0.022568646640505435
0,1,2,500,100,0.704709028998,0.023002521230328053
0,1,inf,500,100,0.705491307098,0.022245684463440666
1,1,1,500,100,0.704394334706,0.023336087054868
1,1,2,500,100,0.706928253393,0.021437543183607775
1,1,inf,500,100,0.704075995005,0.023745287569774804
2,1,1,500,100,0.704721550434,0.022801750138934478
2,1,2,500,100,0.704871946729,0.021284719862164743
2,1,inf,500,100,0.706530903009,0.021726901463530172
3,1,1,500,100,0.707408676902,0.02363432037509135
3,1,2,500,100,0.703662769874,0.02415614720918308
3,1,inf,500,100,0.707106594567,0.02267769694177024
4,1,1,500,100,0.706866058021,0.021145150926034088
4,1,2,500,100,0.706514363144,0.022731166967535462
4,1,inf,500,100,0.706425306557,0.022150139267749697
5,1,1,500,100,0.707236998035,0.0220498262231646
5,1,2,500,100,0.706499819152,0.02105612750064867
5,1,inf,500,100,0.709034424465,0.02032760000225892
6,1,1,500,100,0.707336220262,0.02206854835793987
6,1,2,500,100,0.704218001142,0.023717675442534444
6,1,inf,500,100,0.70579009683,0.023058187293200697
7,1,1,500,100,0.706480869531,0.023320318106057752
7,1,2,500,100,0.705490967201,0.02202768832280327
7,1,inf,500,100,0.707103734711,0.020464737662639315
8,1,1,500,100,0.70908695384,0.01991997647628654
8,1,2,500,100,0.70501710571,0.021827922185788006
8,1,inf,500,100,0.70499606014,0.024065978144089346
9,1,1,500,100,0.706393377956,0.023101501859298233
9,1,2,500,100,0.707315470708,0.02133596134162763
9,1,inf,500,100,0.704892359365,0.02383906217613612
0,2,1,5,1,0.0,0.0
0,2,2,5,1,0.0,0.0
0,2,inf,5,1,0.0,0.0
1,2,1,5,1,0.0,0.0
1,2,2,5,1,0.2,0.447213595499958
1,2,inf,5,1,0.2,0.447213595499958
2,2,1,5,1,0.0,0.0
2,2,2,5,1,0.2,0.447213595499958
2,2,inf,5,1,0.0,0.0
3,2,1,5,1,0.0,0.0
3,2,2,5,1,0.0,0.0
3,2,inf,5,1,0.0,0.0
4,2,1,5,1,0.0,0.0
4,2,2,5,1,0.0,0.0
4,2,inf,5,1,0.0,0.0
5,2,1,5,1,nan,nan
5,2,2,5,1,0.0,0.0
5,2,inf,5,1,0.0,0.0
6,2,1,5,1,0.0,0.0
6,2,2,5,1,0.0,0.0
6,2,inf,5,1,0.0,0.0
7,2,1,5,1,0.0,0.0
7,2,2,5,1,0.0,0.0
7,2,inf,5,1,0.0,0.0
8,2,1,5,1,0.2,0.447213595499958
8,2,2,5,1,0.0,0.0
8,2,inf,5,1,0.2,0.447213595499958
9,2,1,5,1,0.0,0.0
9,2,2,5,1,0.2,0.447213595499958
9,2,inf,5,1,0.0,0.0
0,2,1,50,1,0.0,0.0
0,2,2,50,1,0.0,0.0
0,2,inf,50,1,0.0,0.0
1,2,1,50,1,0.0,0.0
1,2,2,50,1,0.0,0.0
1,2,inf,50,1,0.0,0.0
2,2,1,50,1,0.0,0.0
2,2,2,50,1,0.0,0.0
2,2,inf,50,1,0.0,0.0
3,2,1,50,1,0.0,0.0
3,2,2,50,1,0.0,0.0
3,2,inf,50,1,0.0,0.0
4,2,1,50,1,0.0,0.0
4,2,2,50,1,0.0,0.0
4,2,inf,50,1,0.0,0.0
5,2,1,50,1,0.0,0.0
5,2,2,50,1,0.0,0.0
5,2,inf,50,1,0.0,0.0
6,2,1,50,1,0.0,0.0
6,2,2,50,1,0.0,0.0
6,2,inf,50,1,0.0,0.0
7,2,1,50,1,0.0,0.0
7,2,2,50,1,0.0,0.0
7,2,inf,50,1,0.0,0.0
8,2,1,50,1,0.0,0.0
8,2,2,50,1,0.0,0.0
8,2,inf,50,1,0.0,0.0
9,2,1,50,1,0.0,0.0
9,2,2,50,1,0.0,0.0
9,2,inf,50,1,0.0,0.0
0,2,1,500,1,0.0,0.0
0,2,2,500,1,0.0,0.0
0,2,inf,500,1,0.0,0.0
1,2,1,500,1,0.0,0.0
1,2,2,500,1,0.0,0.0
1,2,inf,500,1,0.0,0.0
2,2,1,500,1,0.0,0.0
2,2,2,500,1,0.0,0.0
2,2,inf,500,1,0.0,0.0
3,2,1,500,1,0.0,0.0
3,2,2,500,1,0.0,0.0
3,2,inf,500,1,0.0,0.0
4,2,1,500,1,0.0,0.0
4,2,2,500,1,0.0,0.0
4,2,inf,500,1,0.0,0.0
5,2,1,500,1,0.0,0.0
5,2,2,500,1,0.0,0.0
5,2,inf,500,1,0.0,0.0
6,2,1,500,1,0.0,0.0
6,2,2,500,1,0.0,0.0
6,2,inf,500,1,0.0,0.0
7,2,1,500,1,0.0,0.0
7,2,2,500,1,0.0,0.0
7,2,inf,500,1,0.0,0.0
8,2,1,500,1,0.0,0.0
8,2,2,500,1,0.0,0.0
8,2,inf,500,1,0.0,0.0
9,2,1,500,1,0.0,0.0
9,2,2,500,1,0.0,0.0
9,2,inf,500,1,0.0,0.0
0,2,1,5,2,0.158325999408,0.07709265345973668
0,2,2,5,2,0.295123666971,0.2675373538789234
0,2,inf,5,2,0.371685143542,0.3013987931960464
1,2,1,5,2,0.17816945822,0.18059693826241227
1,2,2,5,2,0.309000071528,0.29617457522467133
1,2,inf,5,2,0.253956302868,0.18927089470069855
2,2,1,5,2,0.249316983398,0.28955902613848783
2,2,2,5,2,0.402222826288,0.18786741728959425
2,2,inf,5,2,0.322059476911,0.2561333820191594
3,2,1,5,2,0.28198338908,0.16642226666591484
3,2,2,5,2,0.323297578564,0.28769894084011993
3,2,inf,5,2,0.158202845343,0.213061724611825
4,2,1,5,2,0.392634501279,0.2950410264750158
4,2,2,5,2,0.410836564328,0.2274571666936868
4,2,inf,5,2,0.261536789141,0.27708501686204895
5,2,1,5,2,0.423798155319,0.3453164171835113
5,2,2,5,2,0.19410715608,0.25081199478755184
5,2,inf,5,2,0.296349213478,0.13479743151637938
6,2,1,5,2,0.213938460671,0.40029147920648356
6,2,2,5,2,0.288195875456,0.2540902908338177
6,2,inf,5,2,0.311051768551,0.2686060188672203
7,2,1,5,2,0.201882184106,0.37031287542879676
7,2,2,5,2,0.404671458532,0.16948798896683573
7,2,inf,5,2,0.398218607089,0.353374735485198
8,2,1,5,2,0.287408874041,0.31949185903245664
8,2,2,5,2,0.37455402909,0.34628601978628626
8,2,inf,5,2,0.242980674647,0.4165745469672346
9,2,1,5,2,0.393061969771,0.38594976552654625
9,2,2,5,2,0.311525563866,0.2474899706499663
9,2,inf,5,2,0.388782598604,0.28470616018669986
0,2,1,50,2,0.0283538994741,0.03356924972762997
0,2,2,50,2,0.0345937176552,0.0363284144874796
0,2,inf,50,2,0.0284460113417,0.028315930276603004
1,2,1,50,2,0.0355880583401,0.028030191167513874
1,2,2,50,2,0.0269417812321,0.023714849824385275
1,2,inf,50,2,0.0356968876659,0.028180269385136302
2,2,1,50,2,0.0355175319987,0.03253435551691744
2,2,2,50,2,0.0274449134129,0.03255082835410685
2,2,inf,50,2,0.0320949362911,0.029519101450349767
3,2,1,50,2,0.029137003444,0.030275615409867177
3,2,2,50,2,0.0272864690384,0.02581072357054354
3,2,inf,50,2,0.0389974036145,0.03527206861008787
4,2,1,50,2,0.0266844165069,0.027894065503851245
4,2,2,50,2,0.0311995756771,0.031129408322827977
4,2,inf,50,2,0.0356775658078,0.030533906477011503
5,2,1,50,2,0.0264451554034,0.02749888462804484
5,2,2,50,2,0.0319967030464,0.03229819599768383
5,2,inf,50,2,0.0335825971299,0.03629363476502348
6,2,1,50,2,0.0364243258185,0.03846415863024926
6,2,2,50,2,0.0321265866077,0.025786964938422627
6,2,inf,50,2,0.0325196354837,0.02846096517559461
7,2,1,50,2,0.0324159537197,0.027341619779158888
7,2,2,50,2,0.0311183862121,0.03334204487878237
7,2,inf,50,2,0.0292085682756,0.029367222569635056
8,2,1,50,2,0.0284590309431,0.021830806028734183
8,2,2,50,2,0.0298115816281,0.034808960877547285
8,2,inf,50,2,0.0365267153625,0.03131296482506265
9,2,1,50,2,0.0330290258517,0.024789305008739954
9,2,2,50,2,0.0268302884285,0.025473291720569138
9,2,inf,50,2,0.0292264703989,0.024086135536787328
0,2,1,500,2,0.00320166710364,0.003199165234333941
0,2,2,500,2,0.00340564730125,0.003050786798886424
0,2,inf,500,2,0.00291356841529,0.002903667493155938
1,2,1,500,2,0.00335756776422,0.0032326409282568427
1,2,2,500,2,0.0030707086667,0.0033748309926038677
1,2,inf,500,2,0.00308857280501,0.0032844585880288063
2,2,1,500,2,0.00295939026268,0.0029873961864696555
2,2,2,500,2,0.00296295743264,0.002841320895584961
2,2,inf,500,2,0.00311918328,0.0031777199080902305
3,2,1,500,2,0.00311126468066,0.002962425972807137
3,2,2,500,2,0.00323111026161,0.00325701783062758
3,2,inf,500,2,0.00312709055181,0.0031384401325355413
4,2,1,500,2,0.00322214945002,0.003025539414725564
4,2,2,500,2,0.00318517937384,0.003159799146708422
4,2,inf,500,2,0.00288823782986,0.0027233068780600396
5,2,1,500,2,0.0032520317108,0.0031116476667700467
5,2,2,500,2,0.00317506262396,0.00338754167698866
5,2,inf,500,2,0.00305855543923,0.0032795479491422273
6,2,1,500,2,0.00322875824926,0.0031872334140324514
6,2,2,500,2,0.00310815100823,0.0027336499542602076
6,2,inf,500,2,0.00312522221483,0.0032279359838227493
7,2,1,500,2,0.00306146713809,0.003098555495459185
7,2,2,500,2,0.00325999484773,0.003127455735477143
7,2,inf,500,2,0.00316639754233,0.0029312644849224085
8,2,1,500,2,0.00299206908568,0.0030667671332533153
8,2,2,500,2,0.0032401481501,0.0030641822323270625
8,2,inf,500,2,0.00296478598388,0.002738157691061165
9,2,1,500,2,0.00311703475195,0.003202597940587532
9,2,2,500,2,0.00312304454615,0.0028314169588390414
9,2,inf,500,2,0.0029713099716,0.0031981416403119196
0,2,1,5,3,0.570243036602,0.18408953668059133
0,2,2,5,3,0.60311710074,0.1578919121018184
0,2,inf,5,3,0.541712203069,0.08235867559164652
1,2,1,5,3,0.514648825461,0.08073044968649305
1,2,2,5,3,0.5490294271,0.14623136926128366
1,2,inf,5,3,0.614741288885,0.009492952012530148
2,2,1,5,3,0.608672233427,0.20878601099208782
2,2,2,5,3,0.341294877223,0.20263288079911124
2,2,inf,5,3,0.444065094322,0.2678131020769552
3,2,1,5,3,0.26380064647,0.15329968550592687
3,2,2,5,3,0.426206071185,0.18374695117043258
3,2,inf,5,3,0.414941445845,0.16068901098302943
4,2,1,5,3,0.513526360562,0.06650377839292486
4,2,2,5,3,0.418237709502,0.25937219637314046
4,2,inf,5,3,0.327350008462,0.17676525229654386
5,2,1,5,3,0.45606743092,0.14787386912536768
5,2,2,5,3,0.406102396296,0.325798108874152
5,2,inf,5,3,0.45859315152,0.3741199310083788
6,2,1,5,3,0.376060152455,0.2832573928127891
6,2,2,5,3,0.430168285509,0.2725699173531807
6,2,inf,5,3,0.349570829357,0.1421939218194457
7,2,1,5,3,0.434583417444,0.33155296216742525
7,2,2,5,3,0.428381198477,0.12568323865816844
7,2,inf,5,3,0.495409811294,0.15540772948990614
8,2,1,5,3,0.525706964804,0.09222551841412056
8,2,2,5,3,0.492191201903,0.16912195220695359
8,2,inf,5,3,0.576289613653,0.11427714207025894
9,2,1,5,3,0.449868368397,0.2330886221356485
9,2,2,5,3,0.413375976397,0.19318825296619527
9,2,inf,5,3,0.46875556344,0.18199830173691764
0,2,1,50,3,0.121295190195,0.06708845909322621
0,2,2,50,3,0.145489409228,0.07367797289280313
0,2,inf,50,3,0.122596254831,0.05798094887920288
1,2,1,50,3,0.133133598995,0.07292135235428712
1,2,2,50,3,0.13065679182,0.07282300952543454
1,2,inf,50,3,0.125827493514,0.0576298778840075
2,2,1,50,3,0.136900671222,0.07626326911349741
2,2,2,50,3,0.124143410979,0.07390129208651622
2,2,inf,50,3,0.127776673203,0.06461905075735473
3,2,1,50,3,0.123992237904,0.061164923670126894
3,2,2,50,3,0.136760200836,0.06388661267180173
3,2,inf,50,3,0.134120944171,0.06753945121403508
4,2,1,50,3,0.127535631999,0.06648739279863185
4,2,2,50,3,0.117555816268,0.06395272824005813
4,2,inf,50,3,0.128099739077,0.06425727046953864
5,2,1,50,3,0.131298641735,0.06443610032889426
5,2,2,50,3,0.121614889399,0.06044558121411053
5,2,inf,50,3,0.114190048191,0.07879028005577096
6,2,1,50,3,0.129897338324,0.05990776047657093
6,2,2,50,3,0.12978310771,0.06235155233030937
6,2,inf,50,3,0.120654335861,0.06535284736375156
7,2,1,50,3,0.136708305415,0.07003624545918775
7,2,2,50,3,0.128854727257,0.08262192865517133
7,2,inf,50,3,0.118445612834,0.06148122223178258
8,2,1,50,3,0.13475348557,0.07435290831240862
8,2,2,50,3,0.130158271729,0.06137428777263267
8,2,inf,50,3,0.131244072857,0.047847200338422415
9,2,1,50,3,0.126530248691,0.0603000784818255
9,2,2,50,3,0.137527684228,0.05732617532735621
9,2,inf,50,3,0.122717298642,0.07377594932697731
0,2,1,500,3,0.0404544042182,0.020543698873320308
0,2,2,500,3,0.0406715324085,0.02095836102912495
0,2,inf,500,3,0.0388524321946,0.0207640138949322
1,2,1,500,3,0.0407258816018,0.01909639420852323
1,2,2,500,3,0.040488174144,0.02036688695604967
1,2,inf,500,3,0.039440919278,0.02023396480836274
2,2,1,500,3,0.0391262797299,0.020316284871495574
2,2,2,500,3,0.0400908221021,0.020146492090764016
2,2,inf,500,3,0.0383627468563,0.020330176447394512
3,2,1,500,3,0.04015573619,0.020950934349089578
3,2,2,500,3,0.0392080984068,0.02010963458877247
3,2,inf,500,3,0.0409307995281,0.019964174221843968
4,2,1,500,3,0.0402583675474,0.020721320639665485
4,2,2,500,3,0.0402915298366,0.02061624175350422
4,2,inf,500,3,0.0408496948101,0.02002961361470056
5,2,1,500,3,0.0397962775393,0.02000488062385721
5,2,2,500,3,0.0397712791349,0.02048123470352254
5,2,inf,500,3,0.0387408993468,0.020496854778258904
6,2,1,500,3,0.0395059353478,0.020366622639356645
6,2,2,500,3,0.0406446020117,0.020652883628748814
6,2,inf,500,3,0.0400079626402,0.020778266576215128
7,2,1,500,3,0.0393952526861,0.02044612461466292
7,2,2,500,3,0.0408047400225,0.019601842419065818
7,2,inf,500,3,0.038946909192,0.021186187760061825
8,2,1,500,3,0.0405782101194,0.021181043976316163
8,2,2,500,3,0.0401765165724,0.021104773835955846
8,2,inf,500,3,0.0398925354481,0.02067448984711662
9,2,1,500,3,0.0397839704719,0.020091214624631037
9,2,2,500,3,0.0398340702307,0.02170342660369613
9,2,inf,500,3,0.039561917053,0.020439209108740697
0,2,1,5,4,0.490523589011,0.20672271655244978
0,2,2,5,4,0.552474028944,0.23571596512426618
0,2,inf,5,4,0.407267487503,0.16504495339723144
1,2,1,5,4,0.531627078125,0.23530306847098945
1,2,2,5,4,0.412023186295,0.299832103805448
1,2,inf,5,4,0.452925578526,0.15606688652075076
2,2,1,5,4,0.390509765352,0.24344581070836982
2,2,2,5,4,0.541755311238,0.36124935574042283
2,2,inf,5,4,0.623936930482,0.09576240671550808
3,2,1,5,4,0.547881140284,0.14731838234491892
3,2,2,5,4,0.570764005426,0.10936927382676816
3,2,inf,5,4,0.453148837672,0.28504330739171824
4,2,1,5,4,0.583190958058,0.10796169034904918
4,2,2,5,4,0.606102656797,0.21294400337674296
4,2,inf,5,4,0.719326025885,0.10102725882019654
5,2,1,5,4,0.517052320358,0.22220355112695472
5,2,2,5,4,0.464947550668,0.2508594946307098
5,2,inf,5,4,0.511554870615,0.16852258894374308
6,2,1,5,4,0.701161042691,0.12469439142404996
6,2,2,5,4,0.556223858276,0.1223155472042746
6,2,inf,5,4,0.620312703885,0.04788963575913547
7,2,1,5,4,0.464870053306,0.22762733816322642
7,2,2,5,4,0.539959613772,0.17510808591453594
7,2,inf,5,4,0.606582836362,0.09124486011247233
8,2,1,5,4,0.638128194615,0.0852683242461838
8,2,2,5,4,0.576260152081,0.13961237934352377
8,2,inf,5,4,0.531190864818,0.15340114316794595
9,2,1,5,4,0.372345590429,0.22821349505817723
9,2,2,5,4,0.612419362313,0.047755650690913774
9,2,inf,5,4,0.352325168818,0.1482715460552382
0,2,1,50,4,0.215884321684,0.06594994100033254
0,2,2,50,4,0.181894740437,0.06572271553670556
0,2,inf,50,4,0.237699250767,0.06829661486034234
1,2,1,50,4,0.192701059642,0.08928631287822027
1,2,2,50,4,0.214576691713,0.06980048445664315
1,2,inf,50,4,0.211940276885,0.06294031966152783
2,2,1,50,4,0.211193323488,0.07707774457650726
2,2,2,50,4,0.212932567192,0.08286468440270739
2,2,inf,50,4,0.225179111636,0.06865203842278818
3,2,1,50,4,0.203281506485,0.06808651076188048
3,2,2,50,4,0.19848270117,0.08528434437079611
3,2,inf,50,4,0.225276081249,0.06650000557653162
4,2,1,50,4,0.19195965753,0.08376907585963024
4,2,2,50,4,0.219681074068,0.07328569688099497
4,2,inf,50,4,0.215228853715,0.07547200764042296
5,2,1,50,4,0.202921849797,0.09806666714374719
5,2,2,50,4,0.219734754187,0.07263799062730925
5,2,inf,50,4,0.223598256037,0.06495249677251196
6,2,1,50,4,0.21336313806,0.06139687995525016
6,2,2,50,4,0.201269416381,0.07109131725359433
6,2,inf,50,4,0.219731757867,0.07417798258330141
7,2,1,50,4,0.207106164275,0.08696022587905289
7,2,2,50,4,0.211416744424,0.08039794881474888
7,2,inf,50,4,0.212594142265,0.06555089376207886
8,2,1,50,4,0.198829295252,0.06955240217657482
