TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
17,1,500,1,0.001403132,0.001441486
18,1,500,1,0.001302403,0.001387166
19,1,500,1,0.001401359,0.001476272
20,1,500,1,0.001444387,0.001433716
21,1,500,1,0.001324009,0.001410208
22,1,500,1,0.0012893,0.001423875
23,1,500,1,0.001454871,0.001327471
24,1,500,1,0.001295108,0.001236281
0,1,500,2,0.019057911,0.010984436
1,1,500,2,0.020837185,0.01133856
2,1,500,2,0.020452618,0.010351721
3,1,500,2,0.020223441,0.01013209
4,1,500,2,0.020276713,0.011841018
5,1,500,2,0.020602542,0.01151007
6,1,500,2,0.018827215,0.011942242
7,1,500,2,0.02046087,0.011252243
8,1,500,2,0.01971083,0.01120717
9,1,500,2,0.020905856,0.01098496
10,1,500,2,0.01963228,0.011088091
11,1,500,2,0.02029412,0.011309474
12,1,500,2,0.019486334,0.010752887
13,1,500,2,0.019515052,0.011562698
14,1,500,2,0.020154989,0.010971353
15,1,500,2,0.020120448,0.010618401
16,1,500,2,0.019981251,0.010896417
17,1,500,2,0.019138344,0.011004184
18,1,500,2,0.020194591,0.01177397
19,1,500,2,0.020338811,0.010057252
20,1,500,2,0.020069353,0.011708109
21,1,500,2,0.020143291,0.011279554
22,1,500,2,0.01996388,0.010737363
23,1,500,2,0.019409985,0.01126441
24,1,500,2,0.021056167,0.010736768
0,1,500,3,0.052064492,0.020138524
1,1,500,3,0.054455111,0.020303636
2,1,500,3,0.053511228,0.021066219
3,1,500,3,0.052029364,0.020043253
4,1,500,3,0.051484381,0.019732807
5,1,500,3,0.053386856,0.019041232
6,1,500,3,0.051674837,0.02123661
7,1,500,3,0.052065155,0.020577199
8,1,500,3,0.050403181,0.019969227
9,1,500,3,0.051148104,0.019894471
10,1,500,3,0.053373336,0.019951903
11,1,500,3,0.052846165,0.021792902
12,1,500,3,0.05245504,0.018337286
13,1,500,3,0.053487604,0.021847864
14,1,500,3,0.052330324,0.020277791
15,1,500,3,0.052271794,0.022494062
16,1,500,3,0.053302092,0.021118067
17,1,500,3,0.050744657,0.020744711
18,1,500,3,0.048899531,0.020049681
19,1,500,3,0.049909781,0.020918599
20,1,500,3,0.052448565,0.02031128
21,1,500,3,0.052220337,0.021806831
22,1,500,3,0.051926579,0.019928247
23,1,500,3,0.052327736,0.021106178
24,1,500,3,0.050811407,0.020613982
0,1,500,4,0.085774841,0.027382882
1,1,500,4,0.090032744,0.025957437
2,1,500,4,0.088051949,0.027133632
3,1,500,4,0.088420233,0.026711847
4,1,500,4,0.085819919,0.029349055
5,1,500,4,0.087869891,0.027125959
6,1,500,4,0.087469148,0.026006913
7,1,500,4,0.086779283,0.027643601
8,1,500,4,0.088274317,0.026717477
9,1,500,4,0.086174812,0.025221334
10,1,500,4,0.086357554,0.028671196
11,1,500,4,0.084782979,0.027922904
12,1,500,4,0.089840229,0.024655908
13,1,500,4,0.087436268,0.025534044
14,1,500,4,0.088188886,0.028405013
15,1,500,4,0.08737025,0.02614768
16,1,500,4,0.087244002,0.02831838
17,1,500,4,0.088825775,0.025652386
18,1,500,4,0.085900885,0.027962997
19,1,500,4,0.09018578,0.027483857
20,1,500,4,0.088943545,0.027384841
21,1,500,4,0.090690755,0.026297011
22,1,500,4,0.088294599,0.027794769
23,1,500,4,0.086999022,0.025914672
24,1,500,4,0.086126667,0.027446228
0,1,500,5,0.123286467,0.030040597
1,1,500,5,0.120959394,0.033230661
2,1,500,5,0.116821382,0.030825197
3,1,500,5,0.123610772,0.032249063
4,1,500,5,0.117993171,0.030972757
5,1,500,5,0.120336904,0.03018915
6,1,500,5,0.123136296,0.032193761
7,1,500,5,0.121467709,0.029670373
8,1,500,5,0.120005853,0.030335399
9,1,500,5,0.12507363,0.031641378
10,1,500,5,0.121228922,0.031298207
11,1,500,5,0.123013677,0.032733629
12,1,500,5,0.118064471,0.029097717
13,1,500,5,0.119493676,0.029742836
14,1,500,5,0.125987094,0.032604559
15,1,500,5,0.122964193,0.033243168
16,1,500,5,0.119799794,0.030603477
17,1,500,5,0.119806722,0.031578142
18,1,500,5,0.121613848,0.029967849
19,1,500,5,0.123140113,0.027852536
20,1,500,5,0.118756315,0.031490796
21,1,500,5,0.116650978,0.032653272
22,1,500,5,0.118620867,0.030861108
23,1,500,5,0.11740297,0.031818149
24,1,500,5,0.119646018,0.030388038
0,1,500,6,0.14900745,0.034599811
1,1,500,6,0.151620781,0.035304131
2,1,500,6,0.154579015,0.034511862
3,1,500,6,0.147842195,0.036875027
4,1,500,6,0.152828105,0.032171711
5,1,500,6,0.156602828,0.035007253
6,1,500,6,0.155641808,0.033400086
7,1,500,6,0.150370949,0.033632988
8,1,500,6,0.151887524,0.035219188
9,1,500,6,0.153228357,0.030966371
10,1,500,6,0.150824566,0.034032746
11,1,500,6,0.153749544,0.035878984
12,1,500,6,0.150902715,0.035255941
13,1,500,6,0.152917198,0.033661656
14,1,500,6,0.153159195,0.033247078
15,1,500,6,0.152890021,0.034023714
16,1,500,6,0.153035221,0.032915876
17,1,500,6,0.154391428,0.034057347
18,1,500,6,0.155120425,0.031945939
19,1,500,6,0.152700949,0.034747631
20,1,500,6,0.149935194,0.032593098
21,1,500,6,0.150052028,0.03571449
22,1,500,6,0.147598288,0.035324333
23,1,500,6,0.152801041,0.033426055
24,1,500,6,0.15117712,0.033423164
0,1,500,7,0.178828545,0.034647244
1,1,500,7,0.177162532,0.039867195
2,1,500,7,0.183793757,0.036441514
3,1,500,7,0.179525752,0.032479619
4,1,500,7,0.182878027,0.034122243
5,1,500,7,0.180781676,0.033383807
6,1,500,7,0.185244278,0.03600702
7,1,500,7,0.180480252,0.038433039
8,1,500,7,0.180643304,0.036981677
9,1,500,7,0.178847851,0.036424387
10,1,500,7,0.179408537,0.033239458
11,1,500,7,0.177435007,0.037632604
12,1,500,7,0.181703551,0.037678431
13,1,500,7,0.182119768,0.034239344
14,1,500,7,0.180281495,0.035988157
15,1,500,7,0.181609794,0.032793533
16,1,500,7,0.180046755,0.035694736
17,1,500,7,0.179042589,0.036588431
18,1,500,7,0.17910572,0.036637997
19,1,500,7,0.180532614,0.031361369
20,1,500,7,0.178762825,0.036941697
21,1,500,7,0.182655602,0.034775012
22,1,500,7,0.180710358,0.036425086
23,1,500,7,0.182192922,0.036072355
24,1,500,7,0.178377664,0.034949714
0,1,500,8,0.208942614,0.032843499
1,1,500,8,0.203193339,0.035422752
2,1,500,8,0.204051196,0.037897075
3,1,500,8,0.206924822,0.037761807
4,1,500,8,0.205579847,0.036785487
5,1,500,8,0.202760949,0.035102426
6,1,500,8,0.205935712,0.038261507
7,1,500,8,0.209625793,0.035942532
8,1,500,8,0.205574467,0.035749058
9,1,500,8,0.205625296,0.035287964
10,1,500,8,0.202248999,0.037630777
11,1,500,8,0.205929768,0.036920566
12,1,500,8,0.205750279,0.036691579
13,1,500,8,0.205271384,0.038397191
14,1,500,8,0.208902926,0.035076036
15,1,500,8,0.205567959,0.036085906
16,1,500,8,0.206196978,0.035480427
17,1,500,8,0.204522694,0.035015651
18,1,500,8,0.203187081,0.0356821
19,1,500,8,0.203459753,0.037619929
20,1,500,8,0.207837128,0.033527507
21,1,500,8,0.20212811,0.03542686
22,1,500,8,0.204249017,0.03624106
23,1,500,8,0.20380008,0.036504113
24,1,500,8,0.205697019,0.037234877
0,1,500,9,0.231436593,0.035051159
1,1,500,9,0.226426115,0.035131287
2,1,500,9,0.23273474,0.035475158
3,1,500,9,0.22694728,0.038872149
4,1,500,9,0.226558877,0.034026191
5,1,500,9,0.228104399,0.036664038
6,1,500,9,0.226798015,0.036879771
7,1,500,9,0.228240191,0.035084536
8,1,500,9,0.227110444,0.037618706
9,1,500,9,0.231619645,0.037646079
10,1,500,9,0.228004646,0.033621054
11,1,500,9,0.229614581,0.034997818
12,1,500,9,0.228988539,0.037024463
13,1,500,9,0.227584516,0.037817192
14,1,500,9,0.228654823,0.037108016
15,1,500,9,0.227080622,0.035155099
16,1,500,9,0.228412715,0.038023971
17,1,500,9,0.228608509,0.037618828
18,1,500,9,0.228959968,0.036417342
19,1,500,9,0.228736801,0.037694205
20,1,500,9,0.230817265,0.036700519
21,1,500,9,0.229141665,0.038528936
22,1,500,9,0.225653097,0.036606723
23,1,500,9,0.227242712,0.034680682
24,1,500,9,0.23153028,0.035823132
0,1,500,10,0.250237741,0.038176826
1,1,500,10,0.247014591,0.038204103
2,1,500,10,0.248780342,0.035004489
3,1,500,10,0.247168666,0.039937367
4,1,500,10,0.246027161,0.035789156
5,1,500,10,0.251302123,0.036187681
6,1,500,10,0.252219059,0.036467186
7,1,500,10,0.254048545,0.038598595
8,1,500,10,0.251146138,0.03770516
9,1,500,10,0.251468015,0.036827696
10,1,500,10,0.253180701,0.036541503
11,1,500,10,0.245665162,0.036225374
12,1,500,10,0.245575277,0.038028766
13,1,500,10,0.250628916,0.037363311
14,1,500,10,0.243458547,0.040724295
15,1,500,10,0.248637119,0.040920193
16,1,500,10,0.247588069,0.037399689
17,1,500,10,0.251812688,0.03549717
18,1,500,10,0.250550092,0.03626195
19,1,500,10,0.243296106,0.036385475
20,1,500,10,0.252541388,0.037841266
21,1,500,10,0.251484411,0.037961512
22,1,500,10,0.247721023,0.037516199
23,1,500,10,0.247249011,0.037120218
24,1,500,10,0.244823416,0.038253321
0,1,500,20,0.388364482,0.034108917
1,1,500,20,0.387369842,0.03514528
2,1,500,20,0.385032888,0.036584397
3,1,500,20,0.386995507,0.039504732
4,1,500,20,0.385312573,0.033663368
5,1,500,20,0.389091866,0.035090796
6,1,500,20,0.39287467,0.035048163
7,1,500,20,0.386962254,0.034946839
8,1,500,20,0.39336973,0.032169237
9,1,500,20,0.389087667,0.034325045
10,1,500,20,0.387687912,0.038410279
11,1,500,20,0.388506282,0.037282565
12,1,500,20,0.394979114,0.035370243
13,1,500,20,0.388519474,0.035178378
14,1,500,20,0.386158446,0.034340577
15,1,500,20,0.386480945,0.037785183
16,1,500,20,0.389754071,0.036980495
17,1,500,20,0.387940593,0.037096347
18,1,500,20,0.388294436,0.036948717
19,1,500,20,0.392773902,0.034882996
20,1,500,20,0.387939672,0.037984812
21,1,500,20,0.388602832,0.035542694
22,1,500,20,0.386448664,0.038485097
23,1,500,20,0.386906851,0.036013178
24,1,500,20,0.391510993,0.03446513
0,1,500,30,0.465226639,0.032998174
1,1,500,30,0.46586482,0.034926975
2,1,500,30,0.463379589,0.033896152
3,1,500,30,0.468443074,0.03124585
4,1,500,30,0.465420871,0.034748347
5,1,500,30,0.466169298,0.031158466
6,1,500,30,0.466689808,0.031903505
7,1,500,30,0.466696016,0.035445117
8,1,500,30,0.46971426,0.032149486
9,1,500,30,0.46767092,0.033187524
10,1,500,30,0.466901276,0.032861324
11,1,500,30,0.462515041,0.035165805
12,1,500,30,0.468084015,0.032526706
13,1,500,30,0.470044488,0.032497293
14,1,500,30,0.467589515,0.032852149
15,1,500,30,0.468900602,0.033475876
16,1,500,30,0.467890243,0.031157182
17,1,500,30,0.468201369,0.033309001
18,1,500,30,0.467240857,0.034274093
19,1,500,30,0.466907131,0.033097231
20,1,500,30,0.468506902,0.033649456
21,1,500,30,0.464614847,0.034295581
22,1,500,30,0.467997282,0.033363275
23,1,500,30,0.465850274,0.034187699
24,1,500,30,0.467943804,0.032216533
0,1,500,40,0.517928779,0.033825106
1,1,500,40,0.520594875,0.032590534
2,1,500,40,0.521237909,0.030494479
3,1,500,40,0.518389111,0.032745694
4,1,500,40,0.520896474,0.02953169
5,1,500,40,0.520385436,0.029212172
6,1,500,40,0.518187924,0.033357459
7,1,500,40,0.519913531,0.029148002
8,1,500,40,0.521112568,0.031131041
9,1,500,40,0.516927672,0.029802938
10,1,500,40,0.520821691,0.032261414
11,1,500,40,0.518790743,0.030763562
12,1,500,40,0.515624142,0.031008865
13,1,500,40,0.520810828,0.030033475
14,1,500,40,0.518817653,0.03102921
15,1,500,40,0.518596453,0.032073041
16,1,500,40,0.519642582,0.031140611
17,1,500,40,0.518493688,0.03267712
18,1,500,40,0.515928992,0.030649284
19,1,500,40,0.520859807,0.030175339
20,1,500,40,0.523179037,0.029723264
21,1,500,40,0.517257223,0.031668411
22,1,500,40,0.519511994,0.034210317
23,1,500,40,0.518158063,0.030978782
24,1,500,40,0.518158142,0.031545861
0,1,500,50,0.556944263,0.032367561
1,1,500,50,0.559226828,0.029473783
2,1,500,50,0.559379774,0.028488583
3,1,500,50,0.558935048,0.029453358
4,1,500,50,0.55887739,0.028773499
5,1,500,50,0.55812218,0.027990224
6,1,500,50,0.554333557,0.032153294
7,1,500,50,0.557456768,0.029523093
8,1,500,50,0.559250343,0.029624619
9,1,500,50,0.560657066,0.028057285
10,1,500,50,0.555233858,0.028441907
11,1,500,50,0.554148931,0.027967564
12,1,500,50,0.555272679,0.029183423
13,1,500,50,0.55865678,0.028846882
14,1,500,50,0.555263711,0.032258789
15,1,500,50,0.559504256,0.029193946
16,1,500,50,0.556257367,0.029417368
17,1,500,50,0.557916327,0.030394346
18,1,500,50,0.556905132,0.029994486
19,1,500,50,0.557920794,0.030778161
20,1,500,50,0.558056172,0.029813956
21,1,500,50,0.559804475,0.027912742
22,1,500,50,0.561322536,0.028726078
23,1,500,50,0.55353847,0.029700435
24,1,500,50,0.554642453,0.028325551
0,1,500,60,0.588593135,0.026310249
1,1,500,60,0.587692939,0.028249483
2,1,500,60,0.584521991,0.027449811
3,1,500,60,0.587094774,0.029561542
4,1,500,60,0.587222903,0.028361553
5,1,500,60,0.585633704,0.027425366
6,1,500,60,0.587387752,0.028266872
7,1,500,60,0.585391989,0.027846293
8,1,500,60,0.587903955,0.027522651
9,1,500,60,0.587996053,0.028010275
10,1,500,60,0.586820351,0.02717626
11,1,500,60,0.58644131,0.030069903
12,1,500,60,0.588405896,0.027786749
13,1,500,60,0.588501029,0.027194328
14,1,500,60,0.589566336,0.02647316
15,1,500,60,0.58747675,0.028181362
16,1,500,60,0.589001459,0.029412277
17,1,500,60,0.58400477,0.029117581
18,1,500,60,0.586315356,0.028585268
19,1,500,60,0.586424838,0.028294119
20,1,500,60,0.587135446,0.028077716
21,1,500,60,0.585940777,0.030491966
22,1,500,60,0.587514878,0.027734116
23,1,500,60,0.58546764,0.028681386
24,1,500,60,0.586502768,0.029222736
0,1,500,70,0.612000611,0.025905461
1,1,500,70,0.607423573,0.027771186
2,1,500,70,0.612347058,0.025772748
3,1,500,70,0.617631428,0.024792254
4,1,500,70,0.610885846,0.026694891
5,1,500,70,0.610577059,0.0295169
6,1,500,70,0.609289123,0.028329847
7,1,500,70,0.611933881,0.026064935
8,1,500,70,0.611462301,0.026892043
9,1,500,70,0.611750413,0.025217727
10,1,500,70,0.611972833,0.028014257
11,1,500,70,0.611107803,0.025740209
12,1,500,70,0.611446704,0.027174103
13,1,500,70,0.615098247,0.027493299
14,1,500,70,0.613475659,0.027206688
15,1,500,70,0.611770065,0.02812693
16,1,500,70,0.609874197,0.026810372
17,1,500,70,0.612990304,0.026903434
18,1,500,70,0.617216744,0.023856616
19,1,500,70,0.614508187,0.028770859
20,1,500,70,0.613748373,0.026248218
21,1,500,70,0.612900817,0.029497289
22,1,500,70,0.611591365,0.026379893
23,1,500,70,0.613845822,0.027355233
24,1,500,70,0.610157283,0.027287173
0,1,500,80,0.631818867,0.025557448
1,1,500,80,0.629718997,0.026824473
2,1,500,80,0.632856386,0.025225674
3,1,500,80,0.63191952,0.025613933
4,1,500,80,0.631273326,0.024380698
5,1,500,80,0.63349752,0.025493854
6,1,500,80,0.629948994,0.027796472
7,1,500,80,0.633977199,0.0244892
8,1,500,80,0.632768389,0.026946623
9,1,500,80,0.6333627,0.025146486
10,1,500,80,0.630355576,0.025078487
11,1,500,80,0.633539645,0.025342649
12,1,500,80,0.631201284,0.026400392
13,1,500,80,0.631000008,0.024836981
14,1,500,80,0.631919953,0.024693441
15,1,500,80,0.629764219,0.024006066
16,1,500,80,0.632667501,0.026794475
17,1,500,80,0.634493136,0.024302812
18,1,500,80,0.630694201,0.026605701
19,1,500,80,0.630170578,0.026159608
20,1,500,80,0.631441204,0.028880985
21,1,500,80,0.630686132,0.027176422
22,1,500,80,0.632509539,0.027183634
23,1,500,80,0.632106843,0.025502555
24,1,500,80,0.632375644,0.025590982
0,1,500,90,0.647994504,0.026444267
1,1,500,90,0.651600945,0.02468988
2,1,500,90,0.648872266,0.02330739
3,1,500,90,0.64896625,0.02494056
4,1,500,90,0.649921799,0.024717584
5,1,500,90,0.647546894,0.025555026
6,1,500,90,0.650070445,0.024795522
7,1,500,90,0.648193782,0.02593239
8,1,500,90,0.647821166,0.023045326
9,1,500,90,0.651722512,0.023650514
10,1,500,90,0.647596948,0.024019997
11,1,500,90,0.648906728,0.02445831
12,1,500,90,0.650332452,0.02443348
13,1,500,90,0.650959487,0.025744723
14,1,500,90,0.649942053,0.024152021
15,1,500,90,0.647863532,0.025512322
16,1,500,90,0.649268538,0.024733481
17,1,500,90,0.650277498,0.02608077
18,1,500,90,0.649596754,0.024521277
19,1,500,90,0.647952927,0.025513899
20,1,500,90,0.648090381,0.025497591
21,1,500,90,0.6512752,0.024268044
22,1,500,90,0.648261361,0.025184492
23,1,500,90,0.648769936,0.025006388
24,1,500,90,0.64977898,0.022588766
0,1,500,100,0.664056454,0.024740536
1,1,500,100,0.664453889,0.02266013
2,1,500,100,0.660559009,0.025070186
3,1,500,100,0.665217621,0.024484457
4,1,500,100,0.663660239,0.024805342
5,1,500,100,0.665063137,0.024233975
6,1,500,100,0.661238551,0.025214354
7,1,500,100,0.661965911,0.024022254
8,1,500,100,0.665395007,0.023890839
9,1,500,100,0.663787841,0.023734855
10,1,500,100,0.664322669,0.023414309
11,1,500,100,0.665291157,0.02414244
12,1,500,100,0.662621792,0.022523361
13,1,500,100,0.663597141,0.023350767
14,1,500,100,0.662601701,0.022972604
15,1,500,100,0.665221437,0.02403539
16,1,500,100,0.664207329,0.024858667
17,1,500,100,0.663317597,0.023689243
18,1,500,100,0.663126865,0.025370245
19,1,500,100,0.665172744,0.023978529
20,1,500,100,0.666073182,0.024978603
21,1,500,100,0.662147882,0.024456891
22,1,500,100,0.664125662,0.022719532
23,1,500,100,0.667766883,0.023625817
24,1,500,100,0.6671926,0.022606406
0,2,500,1,0.001359801,0.001488625
1,2,500,1,0.001455025,0.001487693
2,2,500,1,0.001334515,0.001399764
3,2,500,1,0.001419482,0.00152481
4,2,500,1,0.0013827,0.001391342
5,2,500,1,0.001400348,0.001529487
6,2,500,1,0.001425209,0.001482039
7,2,500,1,0.00122576,0.001313742
8,2,500,1,0.001454773,0.001437453
9,2,500,1,0.001388261,0.001389914
10,2,500,1,0.001433903,0.001563006
11,2,500,1,0.001447074,0.001499067
12,2,500,1,0.001516872,0.001406773
13,2,500,1,0.001433729,0.001470726
14,2,500,1,0.001494799,0.001529985
15,2,500,1,0.001427882,0.001404032
16,2,500,1,0.001410053,0.0015725
17,2,500,1,0.001302151,0.001479165
18,2,500,1,0.001364831,0.001421548
19,2,500,1,0.001407919,0.001544828
20,2,500,1,0.001339901,0.001432002
21,2,500,1,0.001380458,0.00149006
22,2,500,1,0.001420122,0.001500365
23,2,500,1,0.001405036,0.001532239
24,2,500,1,0.001484462,0.001750319
0,2,500,2,0.022393036,0.012569074
1,2,500,2,0.022369711,0.012107202
2,2,500,2,0.022582008,0.012093223
3,2,500,2,0.022376624,0.012446246
4,2,500,2,0.021843461,0.011786429
5,2,500,2,0.022816304,0.012002966
6,2,500,2,0.02322444,0.012423405
7,2,500,2,0.023112864,0.011794182
8,2,500,2,0.023396667,0.013694087
9,2,500,2,0.023003294,0.011652461
10,2,500,2,0.022510464,0.013105324
11,2,500,2,0.022964647,0.013464505
12,2,500,2,0.023032158,0.013510152
13,2,500,2,0.022280823,0.011552712
14,2,500,2,0.022019243,0.012604883
15,2,500,2,0.022221177,0.013114126
16,2,500,2,0.023215582,0.012248923
17,2,500,2,0.02312997,0.011510705
18,2,500,2,0.022821062,0.012836824
19,2,500,2,0.023039235,0.013310087
20,2,500,2,0.021813539,0.013050895
21,2,500,2,0.022648523,0.012505006
22,2,500,2,0.023143873,0.012334692
23,2,500,2,0.022415282,0.012061624
24,2,500,2,0.02186626,0.011712298
0,2,500,3,0.060170902,0.023542476
1,2,500,3,0.058870196,0.025405611
2,2,500,3,0.062665051,0.025527092
3,2,500,3,0.061025012,0.023065099
4,2,500,3,0.06005622,0.022604432
5,2,500,3,0.06083813,0.025071969
6,2,500,3,0.060977292,0.022354371
7,2,500,3,0.061530719,0.024045784
8,2,500,3,0.062102317,0.023932355
9,2,500,3,0.060845432,0.023783564
10,2,500,3,0.061468369,0.023947285
11,2,500,3,0.059528971,0.024438129
12,2,500,3,0.05999846,0.023695395
13,2,500,3,0.060019042,0.023839624
14,2,500,3,0.063443903,0.022703421
15,2,500,3,0.060780474,0.024329934
16,2,500,3,0.057383319,0.025050001
17,2,500,3,0.06082788,0.025343957
18,2,500,3,0.059857433,0.023942682
19,2,500,3,0.059446268,0.02369713
20,2,500,3,0.060000242,0.024160737
21,2,500,3,0.059742052,0.02274703
22,2,500,3,0.061174389,0.023922628
23,2,500,3,0.059981413,0.025114755
24,2,500,3,0.059408273,0.02412032
0,2,500,4,0.101569557,0.030363314
1,2,500,4,0.102763102,0.030947968
2,2,500,4,0.104183992,0.034270339
3,2,500,4,0.102512725,0.029932789
4,2,500,4,0.10084731,0.030971224
5,2,500,4,0.10275884,0.032430203
6,2,500,4,0.103116288,0.032689443
7,2,500,4,0.10279233,0.031609655
8,2,500,4,0.100433201,0.03040012
9,2,500,4,0.10435881,0.030221496
10,2,500,4,0.100842723,0.031329586
11,2,500,4,0.100621005,0.029554384
12,2,500,4,0.103323378,0.03054814
13,2,500,4,0.105101676,0.030438219
14,2,500,4,0.104212609,0.030942261
15,2,500,4,0.102769452,0.03292093
16,2,500,4,0.100989271,0.032469022
17,2,500,4,0.102728634,0.03155974
18,2,500,4,0.101988259,0.032885183
19,2,500,4,0.099518478,0.03377154
20,2,500,4,0.103126652,0.032614532
21,2,500,4,0.103424688,0.031839967
22,2,500,4,0.10360161,0.031655011
23,2,500,4,0.104662036,0.030006374
24,2,500,4,0.102531133,0.031988439
0,2,500,5,0.142726842,0.036445911
1,2,500,5,0.14547439,0.034411752
2,2,500,5,0.141475403,0.037187357
3,2,500,5,0.140744357,0.035800432
4,2,500,5,0.141636942,0.037186703
5,2,500,5,0.139738284,0.035403626
6,2,500,5,0.144960741,0.035585498
7,2,500,5,0.144722196,0.038455284
8,2,500,5,0.14531478,0.039059372
9,2,500,5,0.143762872,0.036662591
10,2,500,5,0.146867398,0.036426499
11,2,500,5,0.145930463,0.036070139
12,2,500,5,0.144039243,0.034048293
13,2,500,5,0.142972056,0.036962073
14,2,500,5,0.145219012,0.038699264
15,2,500,5,0.142842936,0.033862407
16,2,500,5,0.144297864,0.037463579
17,2,500,5,0.142248757,0.035145396
18,2,500,5,0.144317067,0.035084239
19,2,500,5,0.143797817,0.035913485
20,2,500,5,0.144042838,0.033889493
21,2,500,5,0.142433163,0.037736352
22,2,500,5,0.144276059,0.035020735
23,2,500,5,0.142484594,0.037273753
24,2,500,5,0.141585332,0.038038038
0,2,500,6,0.181607132,0.038819657
1,2,500,6,0.17780894,0.039027172
2,2,500,6,0.181754021,0.037573158
3,2,500,6,0.178391613,0.040045899
4,2,500,6,0.18193467,0.040070651
5,2,500,6,0.182230492,0.040155972
6,2,500,6,0.179901047,0.041045233
7,2,500,6,0.174097124,0.039056653
8,2,500,6,0.178463272,0.040523484
9,2,500,6,0.179556931,0.039062729
10,2,500,6,0.184359837,0.040844792
11,2,500,6,0.177763631,0.042470246
12,2,500,6,0.182563603,0.037770796
13,2,500,6,0.173156958,0.044436937
14,2,500,6,0.179011014,0.039784151
15,2,500,6,0.178329752,0.041032525
16,2,500,6,0.176068491,0.040409273
17,2,500,6,0.179471882,0.042201464
18,2,500,6,0.178184061,0.042558832
19,2,500,6,0.176823107,0.041868704
20,2,500,6,0.177221248,0.04083625
21,2,500,6,0.182867799,0.039377519
22,2,500,6,0.179566565,0.040062922
23,2,500,6,0.18292823,0.039819327
24,2,500,6,0.182072745,0.04227464
0,2,500,7,0.217571731,0.038605591
1,2,500,7,0.211241907,0.042175359
2,2,500,7,0.214412083,0.040133776
3,2,500,7,0.212426103,0.040770733
4,2,500,7,0.212456293,0.042793526
5,2,500,7,0.212202385,0.036560884
6,2,500,7,0.210374265,0.041690786
7,2,500,7,0.214855539,0.040233797
8,2,500,7,0.209074059,0.041416943
9,2,500,7,0.213897721,0.03943871
10,2,500,7,0.212593642,0.043609526
11,2,500,7,0.212672981,0.042298093
12,2,500,7,0.205740371,0.044328548
13,2,500,7,0.208705615,0.03871242
14,2,500,7,0.214877917,0.039563246
15,2,500,7,0.213441323,0.043395713
16,2,500,7,0.213777631,0.037746749
17,2,500,7,0.216957345,0.041494124
18,2,500,7,0.211168455,0.039767213
19,2,500,7,0.218178707,0.041820188
20,2,500,7,0.214845088,0.03992443
21,2,500,7,0.21311129,0.042172059
22,2,500,7,0.213970458,0.04061463
23,2,500,7,0.209715989,0.043240845
24,2,500,7,0.213166027,0.043486239
0,2,500,8,0.241730419,0.042474316
1,2,500,8,0.239386119,0.040991516
2,2,500,8,0.243546704,0.043293136
3,2,500,8,0.24447597,0.044258766
4,2,500,8,0.237956678,0.046005879
5,2,500,8,0.242336658,0.04467924
6,2,500,8,0.243189083,0.044736887
7,2,500,8,0.244223676,0.045876796
8,2,500,8,0.242703388,0.040484618
9,2,500,8,0.241281683,0.042851325
10,2,500,8,0.240936376,0.043272891
11,2,500,8,0.239926617,0.040272865
12,2,500,8,0.239466722,0.04384238
13,2,500,8,0.242322926,0.044551827
14,2,500,8,0.23945641,0.042461533
15,2,500,8,0.241502782,0.045436727
16,2,500,8,0.243367499,0.041513288
17,2,500,8,0.241191362,0.044726279
18,2,500,8,0.244621307,0.041056052
19,2,500,8,0.244411329,0.039345604
20,2,500,8,0.242339391,0.039989282
21,2,500,8,0.246850349,0.043842323
22,2,500,8,0.245207236,0.042218466
23,2,500,8,0.239462647,0.043034489
24,2,500,8,0.242472587,0.044513086
0,2,500,9,0.270806283,0.041638428
1,2,500,9,0.263802159,0.044456444
2,2,500,9,0.269065223,0.043138166
3,2,500,9,0.26814755,0.04220372
4,2,500,9,0.268523228,0.043542685
5,2,500,9,0.269339403,0.039705865
6,2,500,9,0.269823913,0.04207321
7,2,500,9,0.267310458,0.040587492
8,2,500,9,0.263824584,0.044479245
9,2,500,9,0.26856296,0.040638588
10,2,500,9,0.269814081,0.043639545
11,2,500,9,0.264463866,0.045486473
12,2,500,9,0.268351062,0.04585035
13,2,500,9,0.26973631,0.044080768
14,2,500,9,0.272788195,0.042918084
15,2,500,9,0.267511788,0.042375264
16,2,500,9,0.269709333,0.045724686
17,2,500,9,0.273791087,0.039485587
18,2,500,9,0.269186782,0.047001868
19,2,500,9,0.271566855,0.043026548
20,2,500,9,0.265273459,0.043134971
21,2,500,9,0.267650596,0.042368809
22,2,500,9,0.265746455,0.044076022
23,2,500,9,0.268221084,0.043643999
24,2,500,9,0.270763795,0.042827105
0,2,500,10,0.289633265,0.041860258
1,2,500,10,0.292274515,0.043306313
2,2,500,10,0.294315956,0.040024185
3,2,500,10,0.287900081,0.042754538
4,2,500,10,0.296064482,0.042659593
5,2,500,10,0.291943996,0.045707864
6,2,500,10,0.296360525,0.041800402
7,2,500,10,0.292105348,0.042041958
8,2,500,10,0.291873265,0.042414094
9,2,500,10,0.294167741,0.045751802
10,2,500,10,0.289257305,0.045216092
11,2,500,10,0.290503233,0.04421168
12,2,500,10,0.296776858,0.041890329
13,2,500,10,0.292447574,0.043872798
14,2,500,10,0.293653962,0.041546168
