Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
10,inf,5000,100,0.601,266,234,244,256,0.522,0.478,0.5215686274509804,0.4775510204081633,0.5224489795918368,0.532
11,inf,5000,100,0.601,273,258,217,252,0.525,0.475,0.5571428571428572,0.5058823529411764,0.49411764705882355,0.5141242937853108
12,inf,5000,100,0.601,242,238,257,263,0.505,0.495,0.4849699398797595,0.4750499001996008,0.5249500998003992,0.5041666666666667
13,inf,5000,100,0.601,279,218,259,244,0.523,0.477,0.5185873605947955,0.47186147186147187,0.5281385281385281,0.5613682092555332
14,inf,5000,100,0.601,296,207,241,256,0.552,0.448,0.5512104283054003,0.4470842332613391,0.5529157667386609,0.588469184890656
0,inf,5000,100,0.701,295,221,232,252,0.547,0.453,0.5597722960151803,0.46723044397463004,0.53276955602537,0.5717054263565892
1,inf,5000,100,0.701,272,221,233,274,0.546,0.454,0.5386138613861386,0.44646464646464645,0.5535353535353535,0.5517241379310345
2,inf,5000,100,0.701,286,212,213,289,0.575,0.425,0.5731462925851704,0.4231536926147705,0.5768463073852296,0.5742971887550201
3,inf,5000,100,0.701,249,263,217,271,0.52,0.48,0.5343347639484979,0.49250936329588013,0.5074906367041199,0.486328125
4,inf,5000,100,0.701,248,270,203,279,0.527,0.473,0.549889135254989,0.4918032786885246,0.5081967213114754,0.47876447876447875
5,inf,5000,100,0.701,217,256,232,295,0.512,0.488,0.48329621380846327,0.4646098003629764,0.5353901996370236,0.4587737843551797
6,inf,5000,100,0.701,251,261,221,267,0.518,0.482,0.5317796610169492,0.4943181818181818,0.5056818181818182,0.490234375
7,inf,5000,100,0.701,263,252,226,259,0.522,0.478,0.5378323108384458,0.4931506849315068,0.5068493150684932,0.5106796116504855
8,inf,5000,100,0.701,233,235,246,286,0.519,0.481,0.48643006263048016,0.4510556621880998,0.5489443378119002,0.49786324786324787
9,inf,5000,100,0.701,272,247,218,263,0.535,0.465,0.5551020408163265,0.4843137254901961,0.515686274509804,0.5240847784200385
10,inf,5000,100,0.701,230,244,259,267,0.497,0.503,0.4703476482617587,0.4774951076320939,0.5225048923679061,0.48523206751054854
11,inf,5000,100,0.701,265,223,252,260,0.525,0.475,0.5125725338491296,0.4616977225672878,0.5383022774327122,0.5430327868852459
12,inf,5000,100,0.701,250,243,232,275,0.525,0.475,0.5186721991701245,0.4691119691119691,0.5308880308880309,0.5070993914807302
13,inf,5000,100,0.701,232,271,233,264,0.496,0.504,0.4989247311827957,0.5065420560747663,0.4934579439252336,0.46123260437375746
14,inf,5000,100,0.701,269,227,247,257,0.526,0.474,0.5213178294573644,0.4690082644628099,0.53099173553719,0.5423387096774194
