Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
0,1,20,1,0.15,49,18,19,14,0.63,0.37,0.7205882352941176,0.5625,0.4375,0.7313432835820896
1,1,20,1,0.15,23,28,26,23,0.46,0.54,0.46938775510204084,0.5490196078431373,0.45098039215686275,0.45098039215686275
2,1,20,1,0.15,6,13,23,58,0.64,0.36,0.20689655172413793,0.18309859154929578,0.8169014084507042,0.3157894736842105
3,1,20,1,0.15,39,16,21,24,0.63,0.37,0.65,0.4,0.6,0.7090909090909091
4,1,20,1,0.15,3,13,18,66,0.69,0.31,0.14285714285714285,0.16455696202531644,0.8354430379746836,0.1875
5,1,20,1,0.15,40,31,11,18,0.58,0.42,0.7843137254901961,0.6326530612244898,0.3673469387755102,0.5633802816901409
6,1,20,1,0.15,33,30,21,16,0.49,0.51,0.6111111111111112,0.6521739130434783,0.34782608695652173,0.5238095238095238
7,1,20,1,0.15,21,16,18,45,0.66,0.34,0.5384615384615384,0.26229508196721313,0.7377049180327869,0.5675675675675675
8,1,20,1,0.15,19,24,24,33,0.52,0.48,0.4418604651162791,0.42105263157894735,0.5789473684210527,0.4418604651162791
9,1,20,1,0.15,17,22,14,47,0.64,0.36,0.5483870967741935,0.3188405797101449,0.6811594202898551,0.4358974358974359
0,1,20,1,0.2,15,13,25,47,0.62,0.38,0.375,0.21666666666666667,0.7833333333333333,0.5357142857142857
1,1,20,1,0.2,63,12,16,9,0.72,0.28,0.7974683544303798,0.5714285714285714,0.42857142857142855,0.84
2,1,20,1,0.2,21,29,18,32,0.53,0.47,0.5384615384615384,0.47540983606557374,0.5245901639344263,0.42
3,1,20,1,0.2,39,34,15,12,0.51,0.49,0.7222222222222222,0.7391304347826086,0.2608695652173913,0.5342465753424658
4,1,20,1,0.2,60,10,25,5,0.65,0.35,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.8571428571428571
5,1,20,1,0.2,41,24,21,14,0.55,0.45,0.6612903225806451,0.631578947368421,0.3684210526315789,0.6307692307692307
6,1,20,1,0.2,9,24,24,43,0.52,0.48,0.2727272727272727,0.3582089552238806,0.6417910447761194,0.2727272727272727
7,1,20,1,0.2,47,18,22,13,0.6,0.4,0.6811594202898551,0.5806451612903226,0.41935483870967744,0.7230769230769231
8,1,20,1,0.2,13,9,33,45,0.58,0.42,0.2826086956521739,0.16666666666666666,0.8333333333333334,0.5909090909090909
9,1,20,1,0.2,28,17,24,31,0.59,0.41,0.5384615384615384,0.3541666666666667,0.6458333333333334,0.6222222222222222
0,1,20,1,0.25,8,10,18,64,0.72,0.28,0.3076923076923077,0.13513513513513514,0.8648648648648649,0.4444444444444444
1,1,20,1,0.25,22,36,11,31,0.53,0.47,0.6666666666666666,0.5373134328358209,0.4626865671641791,0.3793103448275862
2,1,20,1,0.25,21,28,24,27,0.48,0.52,0.4666666666666667,0.509090909090909,0.4909090909090909,0.42857142857142855
3,1,20,1,0.25,30,28,22,20,0.5,0.5,0.5769230769230769,0.5833333333333334,0.4166666666666667,0.5172413793103449
4,1,20,1,0.25,44,21,19,16,0.6,0.4,0.6984126984126984,0.5675675675675675,0.43243243243243246,0.676923076923077
5,1,20,1,0.25,27,23,25,25,0.52,0.48,0.5192307692307693,0.4791666666666667,0.5208333333333334,0.54
6,1,20,1,0.25,21,22,12,45,0.66,0.34,0.6363636363636364,0.3283582089552239,0.6716417910447762,0.4883720930232558
7,1,20,1,0.25,39,27,23,11,0.5,0.5,0.6290322580645161,0.7105263157894737,0.2894736842105263,0.5909090909090909
8,1,20,1,0.25,24,24,21,31,0.55,0.45,0.5333333333333333,0.43636363636363634,0.5636363636363636,0.5
9,1,20,1,0.25,18,20,25,37,0.55,0.45,0.4186046511627907,0.3508771929824561,0.6491228070175439,0.47368421052631576
0,1,30,1,0.05,30,13,21,36,0.66,0.34,0.5882352941176471,0.2653061224489796,0.7346938775510204,0.6976744186046512
1,1,30,1,0.05,12,14,13,61,0.73,0.27,0.48,0.18666666666666668,0.8133333333333334,0.46153846153846156
2,1,30,1,0.05,22,15,30,33,0.55,0.45,0.4230769230769231,0.3125,0.6875,0.5945945945945946
3,1,30,1,0.05,15,22,12,51,0.66,0.34,0.5555555555555556,0.3013698630136986,0.6986301369863014,0.40540540540540543
4,1,30,1,0.05,16,14,25,45,0.61,0.39,0.3902439024390244,0.23728813559322035,0.7627118644067796,0.5333333333333333
5,1,30,1,0.05,8,15,17,60,0.68,0.32,0.32,0.2,0.8,0.34782608695652173
6,1,30,1,0.05,27,20,21,32,0.59,0.41,0.5625,0.38461538461538464,0.6153846153846154,0.574468085106383
7,1,30,1,0.05,20,21,29,30,0.5,0.5,0.40816326530612246,0.4117647058823529,0.5882352941176471,0.4878048780487805
8,1,30,1,0.05,42,19,29,10,0.52,0.48,0.5915492957746479,0.6551724137931034,0.3448275862068966,0.6885245901639344
9,1,30,1,0.05,25,23,28,24,0.49,0.51,0.4716981132075472,0.48936170212765956,0.5106382978723404,0.5208333333333334
0,1,30,1,0.1,32,25,22,21,0.53,0.47,0.5925925925925926,0.5434782608695652,0.45652173913043476,0.5614035087719298
1,1,30,1,0.1,27,14,25,34,0.61,0.39,0.5192307692307693,0.2916666666666667,0.7083333333333334,0.6585365853658537
2,1,30,1,0.1,42,14,22,22,0.64,0.36,0.65625,0.3888888888888889,0.6111111111111112,0.75
3,1,30,1,0.1,26,29,19,26,0.52,0.48,0.5777777777777777,0.5272727272727272,0.4727272727272727,0.4727272727272727
4,1,30,1,0.1,40,17,23,20,0.6,0.4,0.6349206349206349,0.4594594594594595,0.5405405405405406,0.7017543859649122
5,1,30,1,0.1,51,24,17,8,0.59,0.41,0.75,0.75,0.25,0.68
6,1,30,1,0.1,63,12,19,6,0.69,0.31,0.7682926829268293,0.6666666666666666,0.3333333333333333,0.84
7,1,30,1,0.1,37,9,34,20,0.57,0.43,0.5211267605633803,0.3103448275862069,0.6896551724137931,0.8043478260869565
8,1,30,1,0.1,32,31,19,18,0.5,0.5,0.6274509803921569,0.6326530612244898,0.3673469387755102,0.5079365079365079
9,1,30,1,0.1,7,19,22,52,0.59,0.41,0.2413793103448276,0.2676056338028169,0.7323943661971831,0.2692307692307692
0,1,30,1,0.15,34,13,34,19,0.53,0.47,0.5,0.40625,0.59375,0.723404255319149
1,1,30,1,0.15,45,17,27,11,0.56,0.44,0.625,0.6071428571428571,0.39285714285714285,0.7258064516129032
2,1,30,1,0.15,66,15,13,6,0.72,0.28,0.8354430379746836,0.7142857142857143,0.2857142857142857,0.8148148148148148
3,1,30,1,0.15,8,21,17,54,0.62,0.38,0.32,0.28,0.72,0.27586206896551724
4,1,30,1,0.15,22,30,21,27,0.49,0.51,0.5116279069767442,0.5263157894736842,0.47368421052631576,0.4230769230769231
5,1,30,1,0.15,60,18,17,5,0.65,0.35,0.7792207792207793,0.782608695652174,0.21739130434782608,0.7692307692307693
6,1,30,1,0.15,21,24,17,38,0.59,0.41,0.5526315789473685,0.3870967741935484,0.6129032258064516,0.4666666666666667
7,1,30,1,0.15,14,19,18,49,0.63,0.37,0.4375,0.27941176470588236,0.7205882352941176,0.42424242424242425
8,1,30,1,0.15,48,27,15,10,0.58,0.42,0.7619047619047619,0.7297297297297297,0.2702702702702703,0.64
9,1,30,1,0.15,21,25,16,38,0.59,0.41,0.5675675675675675,0.3968253968253968,0.6031746031746031,0.45652173913043476
0,1,30,1,0.2,35,22,16,27,0.62,0.38,0.6862745098039216,0.4489795918367347,0.5510204081632653,0.6140350877192983
1,1,30,1,0.2,12,26,19,43,0.55,0.45,0.3870967741935484,0.37681159420289856,0.6231884057971014,0.3157894736842105
2,1,30,1,0.2,18,35,15,32,0.5,0.5,0.5454545454545454,0.5223880597014925,0.47761194029850745,0.33962264150943394
3,1,30,1,0.2,33,25,23,19,0.52,0.48,0.5892857142857143,0.5681818181818182,0.4318181818181818,0.5689655172413793
4,1,30,1,0.2,33,26,19,22,0.55,0.45,0.6346153846153846,0.5416666666666666,0.4583333333333333,0.559322033898305
5,1,30,1,0.2,31,24,21,24,0.55,0.45,0.5961538461538461,0.5,0.5,0.5636363636363636
6,1,30,1,0.2,20,31,29,20,0.4,0.6,0.40816326530612246,0.6078431372549019,0.39215686274509803,0.39215686274509803
7,1,30,1,0.2,27,29,26,18,0.45,0.55,0.5094339622641509,0.6170212765957447,0.3829787234042553,0.48214285714285715
8,1,30,1,0.2,35,12,28,25,0.6,0.4,0.5555555555555556,0.32432432432432434,0.6756756756756757,0.7446808510638298
9,1,30,1,0.2,36,25,12,27,0.63,0.37,0.75,0.4807692307692308,0.5192307692307693,0.5901639344262295
0,1,30,1,0.25,27,18,18,37,0.64,0.36,0.6,0.32727272727272727,0.6727272727272727,0.6
1,1,30,1,0.25,34,14,22,30,0.64,0.36,0.6071428571428571,0.3181818181818182,0.6818181818181818,0.7083333333333334
2,1,30,1,0.25,37,16,25,22,0.59,0.41,0.5967741935483871,0.42105263157894735,0.5789473684210527,0.6981132075471698
3,1,30,1,0.25,34,23,23,20,0.54,0.46,0.5964912280701754,0.5348837209302325,0.46511627906976744,0.5964912280701754
4,1,30,1,0.25,8,17,29,46,0.54,0.46,0.21621621621621623,0.2698412698412698,0.7301587301587301,0.32
5,1,30,1,0.25,35,24,23,18,0.53,0.47,0.603448275862069,0.5714285714285714,0.42857142857142855,0.5932203389830508
6,1,30,1,0.25,23,18,26,33,0.56,0.44,0.46938775510204084,0.35294117647058826,0.6470588235294118,0.5609756097560976
7,1,30,1,0.25,40,14,26,20,0.6,0.4,0.6060606060606061,0.4117647058823529,0.5882352941176471,0.7407407407407407
8,1,30,1,0.25,30,40,18,12,0.42,0.58,0.625,0.7692307692307693,0.23076923076923078,0.42857142857142855
9,1,30,1,0.25,32,18,22,28,0.6,0.4,0.5925925925925926,0.391304347826087,0.6086956521739131,0.64
0,1,40,1,0.05,23,34,20,23,0.46,0.54,0.5348837209302325,0.5964912280701754,0.40350877192982454,0.40350877192982454
1,1,40,1,0.05,48,27,14,11,0.59,0.41,0.7741935483870968,0.7105263157894737,0.2894736842105263,0.64
2,1,40,1,0.05,31,28,22,19,0.5,0.5,0.5849056603773585,0.5957446808510638,0.40425531914893614,0.5254237288135594
3,1,40,1,0.05,33,22,19,26,0.59,0.41,0.6346153846153846,0.4583333333333333,0.5416666666666666,0.6
4,1,40,1,0.05,31,29,21,19,0.5,0.5,0.5961538461538461,0.6041666666666666,0.3958333333333333,0.5166666666666667
5,1,40,1,0.05,21,24,26,29,0.5,0.5,0.44680851063829785,0.4528301886792453,0.5471698113207547,0.4666666666666667
6,1,40,1,0.05,36,24,20,20,0.56,0.44,0.6428571428571429,0.5454545454545454,0.45454545454545453,0.6
7,1,40,1,0.05,37,21,17,25,0.62,0.38,0.6851851851851852,0.45652173913043476,0.5434782608695652,0.6379310344827587
8,1,40,1,0.05,22,26,21,31,0.53,0.47,0.5116279069767442,0.45614035087719296,0.543859649122807,0.4583333333333333
9,1,40,1,0.05,20,17,29,34,0.54,0.46,0.40816326530612246,0.3333333333333333,0.6666666666666666,0.5405405405405406
0,1,40,1,0.1,25,20,30,25,0.5,0.5,0.45454545454545453,0.4444444444444444,0.5555555555555556,0.5555555555555556
1,1,40,1,0.1,27,14,33,26,0.53,0.47,0.45,0.35,0.65,0.6585365853658537
2,1,40,1,0.1,33,31,21,15,0.48,0.52,0.6111111111111112,0.6739130434782609,0.32608695652173914,0.515625
3,1,40,1,0.1,26,24,34,16,0.42,0.58,0.43333333333333335,0.6,0.4,0.52
4,1,40,1,0.1,34,26,21,19,0.53,0.47,0.6181818181818182,0.5777777777777777,0.4222222222222222,0.5666666666666667
5,1,40,1,0.1,37,15,21,27,0.64,0.36,0.6379310344827587,0.35714285714285715,0.6428571428571429,0.7115384615384616
6,1,40,1,0.1,13,14,31,42,0.55,0.45,0.29545454545454547,0.25,0.75,0.48148148148148145
7,1,40,1,0.1,15,21,21,43,0.58,0.42,0.4166666666666667,0.328125,0.671875,0.4166666666666667
8,1,40,1,0.1,27,40,12,21,0.48,0.52,0.6923076923076923,0.6557377049180327,0.3442622950819672,0.40298507462686567
9,1,40,1,0.1,22,16,30,32,0.54,0.46,0.4230769230769231,0.3333333333333333,0.6666666666666666,0.5789473684210527
0,1,40,1,0.15,25,23,13,39,0.64,0.36,0.6578947368421053,0.3709677419354839,0.6290322580645161,0.5208333333333334
